municipality,municipality_id,district,district_id,year,typology,layout,transaction_type,value,volume,shape_Length,shape_Area
Abu Dhabi City,41,YAS ISLAND,1330,2018,Villa / Townhouse,4 beds,sale,475186240.779999971389771,114.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,4 beds,sale,475186240.779999971389771,114.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,Villa / Townhouse,5 beds,sale,1061162406.230000019073486,227.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,5 beds,sale,1061162406.230000019073486,227.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,Villa / Townhouse,6+ beds,sale,24017040.000000000000000,5.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,6+ beds,sale,24017040.000000000000000,5.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,Retail,line store,sale,6590932.000000000000000,5.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,line store,sale,6590932.000000000000000,5.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,Apartment / Duplex,studio,sale,175619962.479999989271164,154.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,studio,sale,175619962.479999989271164,154.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,Plot,Undefined,sale,71940784.959999993443489,19.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,Undefined,sale,71940784.959999993443489,19.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,All beds,sale,2725796287.250000000000000,1081.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2018,All property types,All beds,All types,2725796287.250000000000000,1081.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,1 bed,donation,2434000.000000000000000,2.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,1 bed,donation,2434000.000000000000000,2.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,4 beds,donation,26300811.089999999850988,6.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,4 beds,donation,26300811.089999999850988,6.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,5 beds,donation,29288012.160000000149012,6.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,5 beds,donation,29288012.160000000149012,6.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,All beds,donation,58022823.250000000000000,14.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,1 bed,mortgage,8085443.000000000000000,9.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,1 bed,mortgage,8085443.000000000000000,9.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,2 beds,mortgage,12200384.000000000000000,9.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,2 beds,mortgage,12200384.000000000000000,9.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,3 beds,mortgage,3337500.000000000000000,2.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,3 beds,mortgage,2721262.500000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,3 beds,mortgage,6058762.500000000000000,3.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,4 beds,mortgage,575877706.549999952316284,174.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,4 beds,mortgage,575877706.549999952316284,174.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,5 beds,mortgage,496989392.209999978542328,126.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,5 beds,mortgage,496989392.209999978542328,126.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,6+ beds,mortgage,33649500.000000000000000,8.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,6+ beds,mortgage,33649500.000000000000000,8.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,studio,mortgage,7226999.000000000000000,9.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,studio,mortgage,7226999.000000000000000,9.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Office,Undefined,mortgage,2400000000.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Other,Undefined,mortgage,4807662908.750000000000000,4.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Retail,Undefined,mortgage,2400000000.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,Undefined,mortgage,6270000.000000000000000,2.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,Undefined,mortgage,9613932908.750000000000000,8.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,All beds,mortgage,10754021096.010000228881836,346.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,1 bed,sale,17326223.800000000745058,17.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,1 bed,sale,17326223.800000000745058,17.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,2 beds,sale,64361921.420000001788139,47.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,2 beds,sale,7089566.000000000000000,3.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,2 beds,sale,71451487.420000001788139,50.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,3 beds,sale,28831235.660000000149012,16.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,3 beds,sale,330993705.699999988079071,101.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,3 beds,sale,359824941.360000014305115,117.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,4 beds,sale,1320776996.529999971389771,321.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,4 beds,sale,1320776996.529999971389771,321.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,5 beds,sale,838025536.200000047683716,179.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,5 beds,sale,838025536.200000047683716,179.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,6+ beds,sale,52680526.179999999701977,13.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,6+ beds,sale,52680526.179999999701977,13.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Retail,line store,sale,1840650.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,line store,sale,1840650.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Apartment / Duplex,studio,sale,9326659.500000000000000,12.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,studio,sale,9326659.500000000000000,12.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Other,Undefined,sale,18954550.000000000000000,5.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Plot,Undefined,sale,326792106.319999992847443,156.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,Villa / Townhouse,Undefined,sale,29461368.170000001788139,10.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,Undefined,sale,375208024.490000009536743,171.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,All beds,sale,3046461045.480000019073486,881.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2019,All property types,All beds,All types,13858504964.739999771118164,1241.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Apartment / Duplex,1 bed,donation,3545000.000000000000000,3.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,1 bed,donation,3545000.000000000000000,3.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,3 beds,donation,3326086.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,3 beds,donation,3326086.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,4 beds,donation,13514232.449999999254942,3.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,4 beds,donation,13514232.449999999254942,3.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,Undefined,donation,3551448.529999999795109,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,Undefined,donation,3551448.529999999795109,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,All beds,donation,23936766.980000000447035,8.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Other,Undefined,long lease,42500000.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,Undefined,long lease,42500000.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,All beds,long lease,42500000.000000000000000,1.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Apartment / Duplex,1 bed,mortgage,45630149.079999998211861,77.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,1 bed,mortgage,45630149.079999998211861,77.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Apartment / Duplex,2 beds,mortgage,133456514.819999992847443,134.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,2 beds,mortgage,55378321.500000000000000,34.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,2 beds,mortgage,188834836.319999992847443,168.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Apartment / Duplex,3 beds,mortgage,123813444.620000004768372,87.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,3 beds,mortgage,288462010.800000011920929,124.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,3 beds,mortgage,412275455.420000016689301,211.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,4 beds,mortgage,260580942.080000013113022,86.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,4 beds,mortgage,260580942.080000013113022,86.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,5 beds,mortgage,202589459.500000000000000,50.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,5 beds,mortgage,202589459.500000000000000,50.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,6+ beds,mortgage,15800097.900000000372529,5.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,6+ beds,mortgage,15800097.900000000372529,5.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Apartment / Duplex,studio,mortgage,8262971.349999999627471,21.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,studio,mortgage,8262971.349999999627471,21.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Other,Undefined,mortgage,283700000.000000000000000,2.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Villa / Townhouse,Undefined,mortgage,105506595.010000005364418,53.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,Undefined,mortgage,389206595.009999990463257,55.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,All beds,mortgage,1523180506.660000085830688,673.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,Apartment / Duplex,1 bed,sale,239633556.969999998807907,256.000000000000000,23604.657354876042518,28738344.954181831330061
Abu Dhabi City,41,YAS ISLAND,1330,2021,All property types,1 bed,sale,239633556.969999998807907,256.000000000000000,23604.657354876042518,28738344.954181831330061
