plot_id,community_id,road_id,allocation_status,construction_status,plot_status,zone_tpss,service_status,area_calculated,development_type,landuse_code,elms_landuse_en,elms_landuse_ar,elms_allocation_en,elms_allocation_ar,sector_tpss,flat_id,gis_id,sector_plot_num,plot_number,community_name_eng,community_name_ara,dev_projectid,dev_far,devcode,max_gfa,municipality_name,district_id,district_name,dev_category,dev_description,elms_parentlanduse_e,elms_parentlanduse_a,created_user,created_date,last_edited_user,last_edited_date,estimatedarea,municipality_id,shape_Length,shape_Area
4381196,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,3478.402962090000074,,,kindergarten,روضة,,,YN7,,10004381196,YN7_P178,P178,YN7,ياس شمال 7,2224,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicBuilding,مباني عامة,,,,,,41,242.622276851461578,3480.626240558802238
4381198,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,320.201886750000028,,,Non-Recreational Open Space,مساحة مفتوحة لأغراض غير ترفيهية,,,YN7,,10004381198,YN7_P191,P191,YN7,ياس شمال 7,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,,,41,203.395291291933802,320.399770048939274
4381204,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,19.213187720000001,,,Bus Station without lay by,محطة حافلات بدون مواقف جانبية,,,YN7,,10004381204,YN7_P243,P243,YN7,ياس شمال 7,2224,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,utility,مرافق,,,,,,41,27.230791513857469,19.225336401657906
4381205,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,19.157271130000002,,,Bus Station without lay by,محطة حافلات بدون مواقف جانبية,,,YN7,,10004381205,YN7_P249,P249,YN7,ياس شمال 7,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,utility,مرافق,,,,,,41,27.159042477416161,19.169191500297657
4381206,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,19.158906840000000,,,Bus Station without lay by,محطة حافلات بدون مواقف جانبية,,,YN7,,10004381206,YN7_P250,P250,YN7,ياس شمال 7,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,utility,مرافق,,,,,,41,27.168151193064990,19.170307498309036
4381207,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,19.162187090000000,,,Bus Station without lay by,محطة حافلات بدون مواقف جانبية,,,YN7,,10004381207,YN7_P252,P252,YN7,ياس شمال 7,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,utility,مرافق,,,,,,41,27.169456471741299,19.174231650250238
4381276,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,8635.622040689999267,,,commercial,تجاري,,,YN7,,10004381276,YN7_C47,C47,YN7,ياس شمال 7,2224,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,commercial,تجاري,,,,,,41,373.232667027331900,8641.050836933063692
4381281,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,44717.594808939997165,,,publicHospital,مستشفى عام,,,YN7,,10004381281,YN7_P276,P276,YN7,ياس شمال 7,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicBuilding,مباني عامة,,,,,,41,794.398026132250266,44745.595163106314430
4381282,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,21540.098473450001620,,,retailTrade,بيع بالتجزئة,,,YN7,,10004381282,YN7_C24,C24,YN7,ياس شمال 7,1366,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,commercial,تجاري,,,SDE,6/19/2024 13:08:42,,41,658.141592356117371,21553.808213789612637
4381293,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,undefined,19.139592159999999,,,Bus Station without lay by,محطة حافلات بدون مواقف جانبية,,,YN7,,10004381293,YN7_P254,P254,YN7,ياس شمال 7,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,utility,مرافق,,,,,,41,27.137890520119534,19.151492499471811
