year,municipality,municipality_id,district,district_id,community,community_id,project_id,project_number,project_name,typology,layout,rent_type,lower_rent_value,upper_rent_value,avg_rent_value,lable,shape_Length,shape_Area
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,4 beds,New,289000.000000000000000,402000.000000000000000,341904.000000000000000,342k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,4 beds,Renewal,280035.000000000000000,380063.000000000000000,320423.000000000000000,320k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,All beds,All types,248564.500000000000000,325000.000000000000000,282972.500000000000000,283k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,All beds,New,244227.000000000000000,326000.000000000000000,281545.500000000000000,282k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,All beds,Renewal,250595.500000000000000,309132.000000000000000,273771.500000000000000,274k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,3 beds,All types,199454.000000000000000,250000.000000000000000,223884.000000000000000,224k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,3 beds,New,199454.000000000000000,250000.000000000000000,221187.000000000000000,221k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,3 beds,Renewal,221156.000000000000000,238201.000000000000000,227120.000000000000000,227k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,4 beds,All types,297675.000000000000000,400000.000000000000000,342061.000000000000000,342k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,4 beds,New,289000.000000000000000,402000.000000000000000,341904.000000000000000,342k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,4 beds,Renewal,280035.000000000000000,380063.000000000000000,320423.000000000000000,320k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,All beds,All types,248564.500000000000000,325000.000000000000000,282972.500000000000000,283k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,All beds,New,244227.000000000000000,326000.000000000000000,281545.500000000000000,282k,2567.184884424713800,141052.836376528342953
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,All beds,Renewal,250595.500000000000000,309132.000000000000000,273771.500000000000000,274k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,3 beds,All types,220000.000000000000000,250000.000000000000000,227877.000000000000000,228k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,3 beds,New,220000.000000000000000,250000.000000000000000,224285.000000000000000,224k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,3 beds,Renewal,226400.000000000000000,242715.000000000000000,232187.000000000000000,232k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,4 beds,All types,270000.000000000000000,367500.000000000000000,320606.000000000000000,321k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,4 beds,New,314000.000000000000000,402000.000000000000000,355000.000000000000000,355k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,4 beds,Renewal,268501.000000000000000,380500.000000000000000,299093.000000000000000,299k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,All beds,All types,245000.000000000000000,308750.000000000000000,274241.500000000000000,274k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,All beds,New,267000.000000000000000,326000.000000000000000,289642.500000000000000,290k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,All property types,All beds,Renewal,247450.500000000000000,311607.500000000000000,265640.000000000000000,266k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,3 beds,All types,220000.000000000000000,250000.000000000000000,227877.000000000000000,228k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,3 beds,New,220000.000000000000000,250000.000000000000000,224285.000000000000000,224k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,3 beds,Renewal,226400.000000000000000,242715.000000000000000,232187.000000000000000,232k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,4 beds,All types,270000.000000000000000,367500.000000000000000,320606.000000000000000,321k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,4 beds,New,314000.000000000000000,402000.000000000000000,355000.000000000000000,355k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,4 beds,Renewal,268501.000000000000000,380500.000000000000000,299093.000000000000000,299k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,All beds,All types,245000.000000000000000,308750.000000000000000,274241.500000000000000,274k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,All beds,New,267000.000000000000000,326000.000000000000000,289642.500000000000000,290k,2567.184884424713800,141052.836376528342953
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,1007,2016/179574,YAS Acres- Precinct7,Villa / Townhouse,All beds,Renewal,247450.500000000000000,311607.500000000000000,265640.000000000000000,266k,2567.184884424713800,141052.836376528342953
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,All types,170000.000000000000000,195000.000000000000000,180718.000000000000000,181k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,New,168461.000000000000000,185000.000000000000000,175454.000000000000000,175k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,Renewal,160000.000000000000000,177800.000000000000000,168020.000000000000000,168k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,All types,200000.000000000000000,229000.000000000000000,213879.000000000000000,214k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,New,200000.000000000000000,228877.000000000000000,214236.000000000000000,214k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,Renewal,179508.000000000000000,210000.000000000000000,195028.000000000000000,195k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,4 beds,All types,204600.000000000000000,231421.000000000000000,215505.000000000000000,216k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,All beds,All types,191533.333332999987761,218473.666666000004625,203367.333332999987761,203k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,All beds,New,184230.500000000000000,206938.500000000000000,194845.000000000000000,195k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,All beds,Renewal,169754.000000000000000,193900.000000000000000,181524.000000000000000,182k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,2 beds,All types,170000.000000000000000,195000.000000000000000,180718.000000000000000,181k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,2 beds,New,168461.000000000000000,185000.000000000000000,175454.000000000000000,175k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,2 beds,Renewal,160000.000000000000000,177800.000000000000000,168020.000000000000000,168k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,3 beds,All types,200000.000000000000000,229000.000000000000000,213879.000000000000000,214k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,3 beds,New,200000.000000000000000,228877.000000000000000,214236.000000000000000,214k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,3 beds,Renewal,179508.000000000000000,210000.000000000000000,195028.000000000000000,195k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,4 beds,All types,204600.000000000000000,231421.000000000000000,215505.000000000000000,216k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,All beds,All types,191533.333332999987761,218473.666666000004625,203367.333332999987761,203k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,All beds,New,184230.500000000000000,206938.500000000000000,194845.000000000000000,195k,1885.667512266410540,157187.780688845959958
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,All beds,Renewal,169754.000000000000000,193900.000000000000000,181524.000000000000000,182k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,All types,186792.000000000000000,199454.000000000000000,191994.000000000000000,192k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,New,180505.000000000000000,199454.000000000000000,190162.000000000000000,190k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,Renewal,168525.000000000000000,190231.000000000000000,178150.000000000000000,178k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,All types,206225.000000000000000,250927.000000000000000,229499.000000000000000,229k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,New,207432.000000000000000,256298.000000000000000,231937.000000000000000,232k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,Renewal,198506.000000000000000,235355.000000000000000,213276.000000000000000,213k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,All beds,All types,196508.500000000000000,225190.500000000000000,210746.500000000000000,211k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,All beds,New,193968.500000000000000,227876.000000000000000,211049.500000000000000,211k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,All beds,Renewal,183515.500000000000000,212793.000000000000000,195713.000000000000000,196k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,2 beds,All types,186792.000000000000000,199454.000000000000000,191994.000000000000000,192k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,2 beds,New,180505.000000000000000,199454.000000000000000,190162.000000000000000,190k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,2 beds,Renewal,168525.000000000000000,190231.000000000000000,178150.000000000000000,178k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,3 beds,All types,206225.000000000000000,250927.000000000000000,229499.000000000000000,229k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,3 beds,New,207432.000000000000000,256298.000000000000000,231937.000000000000000,232k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,3 beds,Renewal,198506.000000000000000,235355.000000000000000,213276.000000000000000,213k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,All beds,All types,196508.500000000000000,225190.500000000000000,210746.500000000000000,211k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,All beds,New,193968.500000000000000,227876.000000000000000,211049.500000000000000,211k,1885.667512266410540,157187.780688845959958
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,Villa / Townhouse,All beds,Renewal,183515.500000000000000,212793.000000000000000,195713.000000000000000,196k,1885.667512266410540,157187.780688845959958
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,All types,200000.000000000000000,210000.000000000000000,202323.000000000000000,202k,1885.667512266410540,157187.780688845959958
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,New,194467.000000000000000,200549.000000000000000,196919.000000000000000,197k,1885.667512266410540,157187.780688845959958
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,2 beds,Renewal,185200.000000000000000,205000.000000000000000,196495.000000000000000,196k,1885.667512266410540,157187.780688845959958
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,All types,218560.000000000000000,257000.000000000000000,234974.000000000000000,235k,1885.667512266410540,157187.780688845959958
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,New,242000.000000000000000,259000.000000000000000,249167.000000000000000,249k,1885.667512266410540,157187.780688845959958
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,3 beds,Renewal,210941.000000000000000,249674.000000000000000,224956.000000000000000,225k,1885.667512266410540,157187.780688845959958
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,1008,2016/261732,YAS ACRES-Precinct3,All property types,All beds,All types,209280.000000000000000,233500.000000000000000,218648.500000000000000,219k,1885.667512266410540,157187.780688845959958
