municipality,municipality_id,district,district_id,project_name,project_id,project_num,year,typology,layout,transaction_type,value,volume,shape_Length,shape_Area
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2018,Apartment / Duplex,studio,sale,46183540.000000000000000,53.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2018,All property types,studio,sale,46183540.000000000000000,53.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2018,All property types,All beds,sale,3136943762.000000000000000,1738.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2018,All property types,All beds,All types,3136943762.000000000000000,1738.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,1 bed,donation,2185024.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,1 bed,donation,2185024.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,All beds,donation,2185024.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,1 bed,mortgage,20848830.000000000000000,28.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,1 bed,mortgage,20848830.000000000000000,28.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,2 beds,mortgage,20792575.000000000000000,17.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,2 beds,mortgage,20792575.000000000000000,17.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,3 beds,mortgage,17959401.000000000000000,11.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,3 beds,mortgage,17959401.000000000000000,11.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,5+ beds,mortgage,5720000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,5+ beds,mortgage,5720000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,studio,mortgage,1090000.000000000000000,2.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,studio,mortgage,1090000.000000000000000,2.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,All beds,mortgage,66410806.000000000000000,59.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,1 bed,sale,42182633.000000000000000,39.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,1 bed,sale,42182633.000000000000000,39.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,2 beds,sale,39071719.000000000000000,24.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,2 beds,sale,39071719.000000000000000,24.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,3 beds,sale,16741647.000000000000000,6.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,3 beds,sale,16741647.000000000000000,6.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,5+ beds,sale,8800000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,5+ beds,sale,8800000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,Apartment / Duplex,studio,sale,1043580.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,studio,sale,1043580.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,All beds,sale,107839579.000000000000000,71.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2019,All property types,All beds,All types,176435409.000000000000000,131.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,1 bed,mortgage,21841204.000000000000000,25.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,1 bed,mortgage,21841204.000000000000000,25.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,2 beds,mortgage,40001889.000000000000000,25.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,2 beds,mortgage,40001889.000000000000000,25.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,3 beds,mortgage,29503605.000000000000000,16.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,3 beds,mortgage,29503605.000000000000000,16.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,5+ beds,mortgage,6642350.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,5+ beds,mortgage,6642350.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,studio,mortgage,1614750.000000000000000,3.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,studio,mortgage,1614750.000000000000000,3.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,All beds,mortgage,99603798.000000000000000,70.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,1 bed,sale,49997726.000000000000000,59.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,1 bed,sale,49997726.000000000000000,59.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,2 beds,sale,30443386.000000000000000,20.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,2 beds,sale,30443386.000000000000000,20.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,3 beds,sale,25083486.000000000000000,12.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,3 beds,sale,25083486.000000000000000,12.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,5+ beds,sale,10213000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,5+ beds,sale,10213000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,Apartment / Duplex,studio,sale,1148212.000000000000000,2.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,studio,sale,1148212.000000000000000,2.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,All beds,sale,116885810.000000000000000,94.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2020,All property types,All beds,All types,216489608.000000000000000,164.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,2 beds,donation,1200000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,2 beds,donation,1200000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,3 beds,donation,2650000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,3 beds,donation,2650000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,All beds,donation,3850000.000000000000000,2.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,1 bed,mortgage,28671509.000000000000000,37.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,1 bed,mortgage,28671509.000000000000000,37.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,2 beds,mortgage,25393743.000000000000000,26.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,2 beds,mortgage,25393743.000000000000000,26.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,3 beds,mortgage,19980381.000000000000000,15.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,3 beds,mortgage,19980381.000000000000000,15.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,studio,mortgage,619902.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,studio,mortgage,619902.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,All beds,mortgage,74665535.000000000000000,79.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,1 bed,sale,17430000.000000000000000,24.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,1 bed,sale,17430000.000000000000000,24.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,2 beds,sale,20160500.000000000000000,18.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,2 beds,sale,20160500.000000000000000,18.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,3 beds,sale,26762909.000000000000000,15.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,3 beds,sale,26762909.000000000000000,15.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,Apartment / Duplex,studio,sale,470000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,studio,sale,470000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,All beds,sale,64823409.000000000000000,58.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2021,All property types,All beds,All types,143338944.000000000000000,139.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,1 bed,donation,11889400.000000000000000,9.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,1 bed,donation,11889400.000000000000000,9.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,2 beds,donation,19544253.000000000000000,6.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,2 beds,donation,19544253.000000000000000,6.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,3 beds,donation,10077260.000000000000000,4.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,3 beds,donation,10077260.000000000000000,4.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,All beds,donation,41510913.000000000000000,19.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,1 bed,mortgage,13131510.000000000000000,22.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,1 bed,mortgage,13131510.000000000000000,22.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,2 beds,mortgage,16996280.000000000000000,19.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,2 beds,mortgage,16996280.000000000000000,19.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,3 beds,mortgage,36794350.000000000000000,23.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,3 beds,mortgage,36794350.000000000000000,23.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,5+ beds,mortgage,6030000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,5+ beds,mortgage,6030000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,All beds,mortgage,72952140.000000000000000,65.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,1 bed,sale,28577001.000000000000000,45.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,1 bed,sale,28577001.000000000000000,45.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,2 beds,sale,33230100.000000000000000,29.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,2 beds,sale,33230100.000000000000000,29.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,3 beds,sale,26872025.000000000000000,16.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,3 beds,sale,26872025.000000000000000,16.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,Apartment / Duplex,5+ beds,sale,6000000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,5+ beds,sale,6000000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,All beds,sale,94679126.000000000000000,91.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2022,All property types,All beds,All types,209142179.000000000000000,175.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,1 bed,mortgage,14583765.000000000000000,27.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,1 bed,mortgage,14583765.000000000000000,27.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,2 beds,mortgage,11352396.000000000000000,14.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,2 beds,mortgage,11352396.000000000000000,14.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,3 beds,mortgage,24193058.000000000000000,19.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,3 beds,mortgage,24193058.000000000000000,19.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,4 beds,mortgage,3904000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,4 beds,mortgage,3904000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,All beds,mortgage,54033219.000000000000000,61.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,1 bed,sale,38223524.000000000000000,56.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,1 bed,sale,38223524.000000000000000,56.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,2 beds,sale,22146782.000000000000000,22.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,2 beds,sale,22146782.000000000000000,22.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,3 beds,sale,29030000.000000000000000,18.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,3 beds,sale,29030000.000000000000000,18.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,Apartment / Duplex,4 beds,sale,4880000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,4 beds,sale,4880000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,All beds,sale,94280306.000000000000000,97.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2023,All property types,All beds,All types,148313525.000000000000000,158.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,1 bed,mortgage,28199708.000000000000000,47.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,1 bed,mortgage,28199708.000000000000000,47.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,2 beds,mortgage,34730523.000000000000000,36.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,2 beds,mortgage,34730523.000000000000000,36.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,3 beds,mortgage,37638864.000000000000000,30.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,3 beds,mortgage,37638864.000000000000000,30.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,5+ beds,mortgage,3390000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,5+ beds,mortgage,3390000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,studio,mortgage,400000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,studio,mortgage,400000.000000000000000,1.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,All beds,mortgage,104359095.000000000000000,115.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,1 bed,sale,113949102.000000000000000,143.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,1 bed,sale,113949102.000000000000000,143.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,2 beds,sale,50995334.000000000000000,40.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,2 beds,sale,50995334.000000000000000,40.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,3 beds,sale,58576822.000000000000000,36.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,3 beds,sale,58576822.000000000000000,36.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,Apartment / Duplex,studio,sale,1695000.000000000000000,3.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,studio,sale,1695000.000000000000000,3.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,All beds,sale,225216258.000000000000000,222.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2024,All property types,All beds,All types,329575353.000000000000000,337.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2025,Apartment / Duplex,1 bed,mortgage,144973323.000000000000000,406.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2025,All property types,1 bed,mortgage,144973323.000000000000000,406.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2025,Apartment / Duplex,2 beds,mortgage,228752613.000000000000000,541.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2025,All property types,2 beds,mortgage,228752613.000000000000000,541.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2025,Apartment / Duplex,3 beds,mortgage,143609808.000000000000000,151.000000000000000,1119.497846490735355,67452.134490001422819
Abu Dhabi City,41,AL REEM ISLAND,57,The Gate,1027,2017/32957,2025,All property types,3 beds,mortgage,143609808.000000000000000,151.000000000000000,1119.497846490735355,67452.134490001422819
